"id","tif_district","project_name","address","developer","project_description","cdc_date","coc_date","approved_amount","total_project_cost","tif_subsidy_percentage","affordable_units","ward","community_area","x_coordinate","y_coordinate","latitude","longitude","location"
"13245","Lawrence/Kedzie","Peterson Elementary Athletic Field IGA","5510 N Christiana Av","Chicago Public Schools","This is an intergovernmental agreement between DPD and CPS to use TIF financing to fund rehabilitation  improvements to Peterson Elementary.

Peterson is located in the North Park neighborhood. . 

The project will be completed in the summer of 2019. The project will redeveloped 20,000 square foot athletic field to include:  new drainage; concrete containment; asphalt walking track with synthetic turf field; landscaping

The $1,560,000 rehab project will be funded by : $1,000,000 [65%] in TIF and $560,000 from the Illinois Bond Fund.","2018-06-27T00:00:00.000",,"1000000","1560000","64.1",,"39","North Park","1153016.8281384963","1936489.3120198764","41.9815804148","-87.7126198843","
,  
(41.981580414778016, -87.71261988426222)"
"1725","Western Avenue North","IGA - CBE - ADA - Chappell","2135 W Foster Av","Chicago Public Schools","$1.5M in TIF Funds to reimburse the Chicago Board of Education for ADA improvements made to Chappell Elementary School.  Improvements include new ramps, interior and exterior doors, fire alarms, emergency lighting, electrical and drinking fountains.","2011-04-13T00:00:00.000",,"1500000","2287301","65.58",,"40","Lincoln Square","1161016.9016857012","1934466.5448411042","41.975867003","-87.6832543782","
,  
(41.97586700298142, -87.68325437820378)"
"13526","Belmont/Central","IMI Portage Park","3611 N Central Av","Innovative Markets Inc.","Located in Portage Park, the proposed development would convert the vacant land into 122,430 square foot combined storage facility and retail development.  An amendment passed Council March, 2024.","2020-05-20T00:00:00.000","2025-09-04T00:00:00.000","3300000",,,,"30","Portage Park","1138419.5589134123","1923501.6895610392","41.946218918","-87.7666209533","
,  
(41.946218917986776, -87.76662095327583)"
"1664","Addison South","Coyote Logistics","2543 W Diversey Av","Coyote Logistics, LLC","Located in Logan Square, Coyote Logistics leased and occupied 65,000 square feet within the recently rehabbed Green Exchange.   Coyote Logistics, a high-tech third-party logistics company, relocated their corporate headquarters from Lake Forest, IL to the City for a minimum of ten years.","2012-02-15T00:00:00.000","2013-01-24T00:00:00.000","2000000","6649745","30.08",,"35","Logan Square","1158733.4668267355","1918472.3789993895","41.9320253259","-87.6920915288","
,  
(41.93202532590414, -87.6920915287591)"
"1379","95th & Western","Borders - 95th Western","9500 S Western Av","DB Beverly L.L.C.","Located in the Beverly community area, the project includes construction of a shopping center with a 25,000 square foot bookstore and 118 parking spaces.","1997-12-10T00:00:00.000",,"1600000","5922000","27.02",,"19",,"1162006.0229807987","1841538.88212461","41.7208432906","-87.6822080484","
,  
(41.72084329055877, -87.68220804837588)"
"1760","Western Avenue South","IGA - CPD - Park 0457 - Richard Clark III - Boathouse","3400 N Rockwell St","Chicago Park District","An Intergovernmental Agreement Between the City of Chicago and the Chicago Park District","2012-06-06T00:00:00.000",,"1000000","7400000","13.51",,"47","North Center","1158226.5230753922","1922486.9770056896","41.9430520411","-87.693844427","
,  
(41.94305204108928, -87.69384442695068)"
"1399","Chinatown Basin","Jade Garden Apts","336 W Cermak Rd","Jade Garden Ltd. Partnership","Located in Armour Square Community, the project includes construction of 72 low income housing units  in three buildings.","1996-05-09T00:00:00.000",,"425000","7797821","5.45",,"11","Armour Square","1174143.2127064702","1889787.7670600254","41.8529829135","-87.636319575","
,  
(41.85298291354927, -87.63631957503861)"
"1618","Northwest Industrial Corridor","IGA - CPD - Park 0407 - Orr","744 N Pulaski Rd","Chicago Park District","Intergovernmental Agreement between the City of Chicago and the Chicago Park District","2009-04-28T00:00:00.000",,"600000","2606000","23.02",,"37","Humboldt Park","1149544.8518731387","1904852.150698313","41.8948337383","-87.7262129054","
,  
(41.89483373826817, -87.72621290535476)"
"13818","Bronzeville","Williams Park Fieldhouse","2820 S State St",,"Williams Park is a 8.5-acre Chicago Park District park located at 2820 S State Street within the Douglas community area.   The park is situated between the Chicago Public Schools Drake Elementary School and the Chicago Housing Authority Dearborn Homes.   The Chicago Park District partnering with the Chicago Housing Authority to construct a new 11,200 square foot fieldhouse at Williams Park.  The fieldhouse will include a half court gymnasium, multi-purpose club rooms for art, education, performance, meetings and exercise rooms.  CHA is contributing $6M for this project as it benefits the adjacent Dearborn Homes.","2023-01-03T00:00:00.000",,"3000000","9509157","31.55",,"3","Douglas","1176702.6012202194","1886060.995228502","41.842698989","-87.6270383772","
,  
(41.84269898902875, -87.62703837720844)"
"12414","Western Avenue South","IGA - CBE - ADA - Coonley III","4046 N Leavitt St","Chicago Public Schools","Intergovernmental Agreement between the city of Chicago and Chicago Board of Education","2017-09-01T00:00:00.000",,"1294770","1294770","100",,"47","North Center","1160924.13677464","1927061.4702856012","41.955549054","-87.683801946","
,  
(41.95554905400421, -87.68380194599335)"
"1606","Englewood Neighborhood","IGA - CBE - Holmes - ES","955 W Garfield Bv","Chicago Public Schools","INTERGOVERNMENTAL AGREEMENT 
BETWEEN THE CITY OF CHICAGO, 
BY AND THROUGH ITS DEPARTMENT OF HOUSING AND ECONOMIC DEVELOPMENT, 
AND THE BOARD OF EDUCATION OF THE CrTY OF CHICAGO 
REGARDING OLIVER WENDELL HOLMES ELEMENTARY","2012-02-07T00:00:00.000",,"3270000","3427074.38","95.42",,"16","Englewood","1170648.3360886364","1868177.8906255425","41.7937604437","-87.6497778511","
,  
(41.793760443682956, -87.64977785113672)"
"500277","Midwest","IGA  - Garfield Conservatory","100 N Central Park Dr","Chicago Park District","An intergovernmental agreement between the City of Chicago and Chicago Park District. The project includes catastrophic storm damage cleanup, repair and replacement of the glass
and structural housing elements of the glass, concrete rehabilitation, wood beam replacement,
ventilation systems and general conditions including drainage","2014-07-30T00:00:00.000",,"3000000","15205000","19.73",,"28","East Garfield Park","1152446.6860846388","1900689.9233933808","41.8833553223","-87.7156652316","
,  
(41.88335532231401, -87.71566523159699)"
"1742","Madden/Wells","IGA - CBE - Donoghue E.S.","707 E 37th St","Chicago Public Schools","An intergovernmental agreement between the City of Chicago and Chicago Board of Education.","2011-11-02T00:00:00.000",,"200000","350000","57.14",,"4","Oakland","1181807.814647377","1880639.4494057007","41.8277051679","-87.6084717244","
,  
(41.8277051679405, -87.60847172435795)"
"1509","Harrison/Central","Loretto Hospital","645 S Central Av","Loretto Hospital","Located in the Austin community, the project consists of expanding and renovating the existing Emergency Department (ED) and Main Lobby / Entrance on the first floor of the hospital building. Both areas occupy the east end of the 1969 addition to the Hospital and will require multi-phased construction to maintain the 24/7 occupancy. The approximately 4,375 square feet ED building addition will be located on the east side of the hospital at the first floor as a one-story portion. Parking will be expanded and reconfigured to provide for better on-site traffic and patient flow.  New larger entrance canopies will afford much needed protection and separation for patients, staff and vehicles.","2008-05-14T00:00:00.000",,"7500000","23952000","31.31",,"29","Austin","1139194.667944066","1896491.517765343","41.8720857699","-87.7644303474","
,  
(41.87208576989947, -87.76443034735553)"
"1640","Pilsen","IGA - CBE - Juarez Athletic Field","1440 W 21st St",,"This project is to rehabilitate  the athletic field serving the secondary school known as Benito Juarez
Community Academy. The project includes installation of artificial turf, a drainage system, and
backfill for a new soccer field.","2014-04-30T00:00:00.000",,"701308.17","1300000","53.95",,"25","Lower West Side","1166908.0135781877","1890221.8904838653","41.8543322776","-87.6628625514","
,  
(41.85433227762308, -87.6628625514238)"
"15221","Kinzie Industrial Conservation Area","Otis ES IGA with CPS 2021","525 N Armour St","Chicago Public Schools","Intergovernmental Agreement with the Chicago Board of Education in order to provide Tax Increment Financing funds to reimburse Chicago Public Schools for the costs associated with the following projects at Otis:  chimney stack reduction , mechanical , and roof/ masonry repairs.","2022-03-23T00:00:00.000",,"11050000","11050000","100",,"1","West Town","1166113.4108166883","1903868.625499811","41.8917970325","-87.6653892769","
,  
(41.89179703245648, -87.66538927689191)"
"1763","Midwest","IGA - CPD - Park 0218 - Douglas","1401 S Sacramento Av","Chicago Park District","An intergovernmental agreement between the City of Chicago and the Chicago Park District  CHICAGO PARK DISTRICT","2013-11-01T00:00:00.000",,"2000000","2060000","97.09",,"24","North Lawndale","1156259.037297333","1893264.8454654408","41.8629040013","-87.7018665447","
,  
(41.86290400128565, -87.70186654467679)"
"14780","Lawrence/Kedzie","IGA - CPD - Legion Park","5501 N Kedzie Av","Chicago Park District","An intergovernmental agreement between the Chicago Park District and the City of Chicago.","2021-06-25T00:00:00.000",,"2000000","2000000","100",,"39","North Park","1154090.8590346898","1936413.8663705885","41.9813519624","-87.7086719179","
,  
(41.9813519623745, -87.70867191793931)"
"500086","47th and King Drive","Legends South C-3 Rental","109 E 43rd St","Legends C-3, LLC","Located in Grand Boulevard, the project consists of seventy-one new construction, mixed income rental units. The site consists of 14 parcels of City-owned land. The pproject will provide 30 units of replacement public housing.  Additionally, there will be twenty-three LIHTC units, and 18 Unrestricted market rate units.","2014-10-09T00:00:00.000","2016-05-20T00:00:00.000","3030091","26198944","11.57","53","3","Grand Boulevard","1177996.4103290811","1876501.4299296585","41.8164374975","-87.6225807308","
,  
(41.81643749748146, -87.62258073075616)"
"15302","Cicero/Stevenson","LeClaire Courts A - North","4400 S Cicero Av","Cabrera Capital Partners/
The Habitat Company","Mixed-use redevelopment of portion of former LeClaire Courts CHA site. LeClaire North includes the development of 2 multi-story, mixed-use, mixed-income buildings with 138 units of which 110 will be in LeClaire North and 28 in LeClaire South.  The project is comprised of 3 units at 15% AMI or below; 8 at 30% AMI or below; 3 units at 50% AMI or below; 47 units at 60% AMI or below; 63 units at 80% AMI or below and 14 market rate units.�","2025-06-18T00:00:00.000",,"5500000","91089070","6.04","124","22","Garfield Ridge","1145056.7213251954","1875000.579897635","41.8130030396","-87.7434499256","
,  
(41.81300303962931, -87.74344992556962)"
